,Bees,HiveFood,Scout bees,Foraging bees,Rester bees,Baby bees,Scout bees_death_count,Foraging bees_death_count,Rester bees_death_count
26177,3,0.014927005633369739,0,0,0,3,0,0,0
26178,3,0.014927005633369739,0,0,0,3,0,0,0
26179,3,0.014927005633369739,0,0,0,3,0,0,0
26180,3,0.014927005633369739,0,0,0,3,0,0,0
26181,3,0.014927005633369739,0,0,0,3,0,0,0
26182,3,0.014927005633369739,0,0,0,3,0,0,0
26183,3,0.014927005633369739,0,0,0,3,0,0,0
26184,3,0.014927005633369739,0,0,0,3,0,0,0
26185,3,0.014927005633369739,0,0,0,3,0,0,0
26186,3,0.014927005633369739,0,0,0,3,0,0,0
26187,3,0.014927005633369739,0,0,0,3,0,0,0
26188,3,0.014927005633369739,0,0,0,3,0,0,0
26189,3,0.014927005633369739,0,0,0,3,0,0,0
26190,3,0.014927005633369739,0,0,0,3,0,0,0
26191,3,0.014927005633369739,0,0,0,3,0,0,0
26192,3,0.014927005633369739,0,0,0,3,0,0,0
26193,3,0.014927005633369739,0,0,0,3,0,0,0
26194,3,0.014927005633369739,0,0,0,3,0,0,0
26195,3,0.014927005633369739,0,0,0,3,0,0,0
26196,3,0.014927005633369739,0,0,0,3,0,0,0
26197,3,0.014927005633369739,0,0,0,3,0,0,0
26198,3,0.014927005633369739,0,0,0,3,0,0,0
26199,3,0.014927005633369739,0,0,0,3,0,0,0
26200,3,0.014927005633369739,0,0,0,3,0,0,0
26201,3,0.014927005633369739,0,0,0,3,0,0,0
26202,3,0.014927005633369739,0,0,0,3,0,0,0
26203,3,0.014927005633369739,0,0,0,3,0,0,0
26204,3,0.014927005633369739,0,0,0,3,0,0,0
26205,3,0.014927005633369739,0,0,0,3,0,0,0
26206,3,0.014927005633369739,0,0,0,3,0,0,0
26207,3,0.014927005633369739,0,0,0,3,0,0,0
26208,3,0.014927005633369739,0,0,0,3,0,0,0
26209,3,0.014927005633369739,0,0,0,3,0,0,0
26210,3,0.014927005633369739,0,0,0,3,0,0,0
26211,3,0.014927005633369739,0,0,0,3,0,0,0
26212,3,0.014927005633369739,0,0,0,3,0,0,0
26213,3,0.014927005633369739,0,0,0,3,0,0,0
26214,3,0.014927005633369739,0,0,0,3,0,0,0
26215,3,0.014927005633369739,0,0,0,3,0,0,0
26216,3,0.014927005633369739,0,0,0,3,0,0,0
26217,3,0.014927005633369739,0,0,0,3,0,0,0
26218,3,0.014927005633369739,0,0,0,3,0,0,0
26219,3,0.014927005633369739,0,0,0,3,0,0,0
26220,3,0.014927005633369739,0,0,0,3,0,0,0
26221,3,0.014927005633369739,0,0,0,3,0,0,0
26222,3,0.014927005633369739,0,0,0,3,0,0,0
26223,3,0.014927005633369739,0,0,0,3,0,0,0
26224,3,0.014927005633369739,0,0,0,3,0,0,0
26225,3,0.014927005633369739,0,0,0,3,0,0,0
26226,3,0.014927005633369739,0,0,0,3,0,0,0
26227,3,0.014927005633369739,0,0,0,3,0,0,0
26228,3,0.014927005633369739,0,0,0,3,0,0,0
26229,3,0.014927005633369739,0,0,0,3,0,0,0
26230,3,0.014927005633369739,0,0,0,3,0,0,0
26231,3,0.014927005633369739,0,0,0,3,0,0,0
26232,3,0.014927005633369739,0,0,0,3,0,0,0
26233,3,0.014927005633369739,0,0,0,3,0,0,0
26234,3,0.014927005633369739,0,0,0,3,0,0,0
26235,3,0.014927005633369739,0,0,0,3,0,0,0
26236,3,0.014927005633369739,0,0,0,3,0,0,0
26237,3,0.014927005633369739,0,0,0,3,0,0,0
26238,3,0.014927005633369739,0,0,0,3,0,0,0
26239,3,0.014927005633369739,0,0,0,3,0,0,0
26240,3,0.014927005633369739,0,0,0,3,0,0,0
26241,3,0.014927005633369739,0,0,0,3,0,0,0
26242,3,0.014927005633369739,0,0,0,3,0,0,0
26243,3,0.014927005633369739,0,0,0,3,0,0,0
26244,3,0.014927005633369739,0,0,0,3,0,0,0
26245,3,0.014927005633369739,0,0,0,3,0,0,0
26246,3,0.014927005633369739,0,0,0,3,0,0,0
26247,3,0.014927005633369739,0,0,0,3,0,0,0
26248,3,0.014927005633369739,0,0,0,3,0,0,0
26249,3,0.014927005633369739,0,0,0,3,0,0,0
26250,3,0.014927005633369739,0,0,0,3,0,0,0
26251,3,0.014927005633369739,0,0,0,3,0,0,0
26252,3,0.014927005633369739,0,0,0,3,0,0,0
26253,3,0.014927005633369739,0,0,0,3,0,0,0
26254,3,0.014927005633369739,0,0,0,3,0,0,0
26255,3,0.014927005633369739,0,0,0,3,0,0,0
26256,3,0.014927005633369739,0,0,0,3,0,0,0
26257,3,0.014927005633369739,0,0,0,3,0,0,0
26258,3,0.014927005633369739,0,0,0,3,0,0,0
26259,3,0.014927005633369739,0,0,0,3,0,0,0
26260,3,0.014927005633369739,0,0,0,3,0,0,0
26261,3,0.014927005633369739,0,0,0,3,0,0,0
26262,3,0.014927005633369739,0,0,0,3,0,0,0
26263,3,0.014927005633369739,0,0,0,3,0,0,0
26264,3,0.014927005633369739,0,0,0,3,0,0,0
26265,3,0.014927005633369739,0,0,0,3,0,0,0
26266,3,0.014927005633369739,0,0,0,3,0,0,0
26267,3,0.014927005633369739,0,0,0,3,0,0,0
26268,3,0.014927005633369739,0,0,0,3,0,0,0
26269,3,0.014927005633369739,0,0,0,3,0,0,0
26270,3,0.014927005633369739,0,0,0,3,0,0,0
26271,3,0.014927005633369739,0,0,0,3,0,0,0
26272,3,0.014927005633369739,0,0,0,3,0,0,0
26273,3,0.014927005633369739,0,0,0,3,0,0,0
26274,3,0.014927005633369739,0,0,0,3,0,0,0
26275,3,0.014927005633369739,0,0,0,3,0,0,0
26276,3,0.014927005633369739,0,0,0,3,0,0,0
26277,3,0.014927005633369739,0,0,0,3,0,0,0
26278,3,0.014927005633369739,0,0,0,3,0,0,0
26279,3,0.014927005633369739,0,0,0,3,0,0,0
26280,3,0.014927005633369739,0,0,0,3,0,0,0
26281,3,0.014927005633369739,0,0,0,3,0,0,0
26282,3,0.014927005633369739,0,0,0,3,0,0,0
26283,3,0.014927005633369739,0,0,0,3,0,0,0
26284,3,0.014927005633369739,0,0,0,3,0,0,0
26285,3,0.014927005633369739,0,0,0,3,0,0,0
26286,3,0.014927005633369739,0,0,0,3,0,0,0
26287,3,0.014927005633369739,0,0,0,3,0,0,0
26288,3,0.014927005633369739,0,0,0,3,0,0,0
26289,3,0.014927005633369739,0,0,0,3,0,0,0
26290,3,0.014927005633369739,0,0,0,3,0,0,0
26291,3,0.014927005633369739,0,0,0,3,0,0,0
26292,3,0.014927005633369739,0,0,0,3,0,0,0
26293,3,0.014927005633369739,0,0,0,3,0,0,0
26294,3,0.014927005633369739,0,0,0,3,0,0,0
26295,3,0.014927005633369739,0,0,0,3,0,0,0
26296,3,0.014927005633369739,0,0,0,3,0,0,0
26297,3,0.014927005633369739,0,0,0,3,0,0,0
26298,3,0.014927005633369739,0,0,0,3,0,0,0
26299,3,0.014927005633369739,0,0,0,3,0,0,0
26300,3,0.014927005633369739,0,0,0,3,0,0,0
26301,3,0.014927005633369739,0,0,0,3,0,0,0
26302,3,0.014927005633369739,0,0,0,3,0,0,0
26303,3,0.014927005633369739,0,0,0,3,0,0,0
26304,3,0.014927005633369739,0,0,0,3,0,0,0
26305,3,0.014927005633369739,0,0,0,3,0,0,0
26306,3,0.014927005633369739,0,0,0,3,0,0,0
26307,3,0.014927005633369739,0,0,0,3,0,0,0
26308,3,0.014927005633369739,0,0,0,3,0,0,0
26309,3,0.014927005633369739,0,0,0,3,0,0,0
26310,3,0.014927005633369739,0,0,0,3,0,0,0
26311,3,0.014927005633369739,0,0,0,3,0,0,0
26312,3,0.014927005633369739,0,0,0,3,0,0,0
26313,3,0.014927005633369739,0,0,0,3,0,0,0
26314,3,0.014927005633369739,0,0,0,3,0,0,0
26315,3,0.014927005633369739,0,0,0,3,0,0,0
26316,3,0.014927005633369739,0,0,0,3,0,0,0
26317,3,0.014927005633369739,0,0,0,3,0,0,0
26318,3,0.014927005633369739,0,0,0,3,0,0,0
26319,3,0.014927005633369739,0,0,0,3,0,0,0
26320,3,0.014927005633369739,0,0,0,3,0,0,0
26321,3,0.014927005633369739,0,0,0,3,0,0,0
26322,3,0.014927005633369739,0,0,0,3,0,0,0
26323,3,0.014927005633369739,0,0,0,3,0,0,0
26324,3,0.014927005633369739,0,0,0,3,0,0,0
26325,3,0.014927005633369739,0,0,0,3,0,0,0
26326,3,0.014927005633369739,0,0,0,3,0,0,0
26327,3,0.014927005633369739,0,0,0,3,0,0,0
26328,3,0.014927005633369739,0,0,0,3,0,0,0
26329,3,0.014927005633369739,0,0,0,3,0,0,0
26330,3,0.014927005633369739,0,0,0,3,0,0,0
26331,3,0.014927005633369739,0,0,0,3,0,0,0
26332,3,0.014927005633369739,0,0,0,3,0,0,0
26333,3,0.014927005633369739,0,0,0,3,0,0,0
26334,3,0.014927005633369739,0,0,0,3,0,0,0
26335,3,0.014927005633369739,0,0,0,3,0,0,0
26336,3,0.014927005633369739,0,0,0,3,0,0,0
26337,3,0.014927005633369739,0,0,0,3,0,0,0
26338,3,0.014927005633369739,0,0,0,3,0,0,0
26339,3,0.014927005633369739,0,0,0,3,0,0,0
26340,3,0.014927005633369739,0,0,0,3,0,0,0
26341,3,0.014927005633369739,0,0,0,3,0,0,0
26342,3,0.014927005633369739,0,0,0,3,0,0,0
26343,3,0.014927005633369739,0,0,0,3,0,0,0
26344,3,0.014927005633369739,0,0,0,3,0,0,0
26345,3,0.014927005633369739,0,0,0,3,0,0,0
26346,3,0.014927005633369739,0,0,0,3,0,0,0
26347,3,0.014927005633369739,0,0,0,3,0,0,0
26348,3,0.014927005633369739,0,0,0,3,0,0,0
26349,3,0.014927005633369739,0,0,0,3,0,0,0
26350,3,0.014927005633369739,0,0,0,3,0,0,0
26351,3,0.014927005633369739,0,0,0,3,0,0,0
26352,3,0.014927005633369739,0,0,0,3,0,0,0
26353,3,0.014927005633369739,0,0,0,3,0,0,0
26354,3,0.014927005633369739,0,0,0,3,0,0,0
26355,3,0.014927005633369739,0,0,0,3,0,0,0
26356,3,0.014927005633369739,0,0,0,3,0,0,0
26357,3,0.014927005633369739,0,0,0,3,0,0,0
26358,3,0.014927005633369739,0,0,0,3,0,0,0
26359,3,0.014927005633369739,0,0,0,3,0,0,0
26360,3,0.014927005633369739,0,0,0,3,0,0,0
26361,3,0.014927005633369739,0,0,0,3,0,0,0
26362,3,0.014927005633369739,0,0,0,3,0,0,0
26363,3,0.014927005633369739,0,0,0,3,0,0,0
26364,3,0.014927005633369739,0,0,0,3,0,0,0
26365,3,0.014927005633369739,0,0,0,3,0,0,0
26366,3,0.014927005633369739,0,0,0,3,0,0,0
26367,3,0.014927005633369739,0,0,0,3,0,0,0
26368,3,0.014927005633369739,0,0,0,3,0,0,0
26369,3,0.014927005633369739,0,0,0,3,0,0,0
26370,3,0.014927005633369739,0,0,0,3,0,0,0
26371,3,0.014927005633369739,0,0,0,3,0,0,0
26372,3,0.014927005633369739,0,0,0,3,0,0,0
26373,3,0.014927005633369739,0,0,0,3,0,0,0
26374,3,0.014927005633369739,0,0,0,3,0,0,0
26375,3,0.014927005633369739,0,0,0,3,0,0,0
26376,3,0.014927005633369739,0,0,0,3,0,0,0
26377,3,0.014927005633369739,0,0,0,3,0,0,0
26378,3,0.014927005633369739,0,0,0,3,0,0,0
26379,3,0.014927005633369739,0,0,0,3,0,0,0
26380,3,0.014927005633369739,0,0,0,3,0,0,0
26381,3,0.014927005633369739,0,0,0,3,0,0,0
26382,3,0.014927005633369739,0,0,0,3,0,0,0
26383,3,0.014927005633369739,0,0,0,3,0,0,0
26384,3,0.014927005633369739,0,0,0,3,0,0,0
26385,3,0.014927005633369739,0,0,0,3,0,0,0
26386,3,0.014927005633369739,0,0,0,3,0,0,0
26387,3,0.014927005633369739,0,0,0,3,0,0,0
26388,3,0.014927005633369739,0,0,0,3,0,0,0
26389,3,0.014927005633369739,0,0,0,3,0,0,0
26390,3,0.014927005633369739,0,0,0,3,0,0,0
26391,3,0.014927005633369739,0,0,0,3,0,0,0
26392,3,0.014927005633369739,0,0,0,3,0,0,0
26393,3,0.014927005633369739,0,0,0,3,0,0,0
26394,3,0.014927005633369739,0,0,0,3,0,0,0
26395,3,0.014927005633369739,0,0,0,3,0,0,0
26396,3,0.014927005633369739,0,0,0,3,0,0,0
26397,3,0.014927005633369739,0,0,0,3,0,0,0
26398,3,0.014927005633369739,0,0,0,3,0,0,0
26399,3,0.014927005633369739,0,0,0,3,0,0,0
26400,3,0.014927005633369739,0,0,0,3,0,0,0
26401,3,0.014927005633369739,0,0,0,3,0,0,0
26402,3,0.014927005633369739,0,0,0,3,0,0,0
26403,3,0.014927005633369739,0,0,0,3,0,0,0
26404,3,0.014927005633369739,0,0,0,3,0,0,0
26405,3,0.014927005633369739,0,0,0,3,0,0,0
26406,3,0.014927005633369739,0,0,0,3,0,0,0
26407,3,0.014927005633369739,0,0,0,3,0,0,0
26408,3,0.014927005633369739,0,0,0,3,0,0,0
26409,3,0.014927005633369739,0,0,0,3,0,0,0
26410,3,0.014927005633369739,0,0,0,3,0,0,0
26411,3,0.014927005633369739,0,0,0,3,0,0,0
26412,3,0.014927005633369739,0,0,0,3,0,0,0
26413,3,0.014927005633369739,0,0,0,3,0,0,0
26414,3,0.014927005633369739,0,0,0,3,0,0,0
26415,3,0.014927005633369739,0,0,0,3,0,0,0
26416,3,0.014927005633369739,0,0,0,3,0,0,0
26417,3,0.014927005633369739,0,0,0,3,0,0,0
26418,3,0.014927005633369739,0,0,0,3,0,0,0
26419,3,0.014927005633369739,0,0,0,3,0,0,0
26420,3,0.014927005633369739,0,0,0,3,0,0,0
26421,3,0.014927005633369739,0,0,0,3,0,0,0
26422,3,0.014927005633369739,0,0,0,3,0,0,0
26423,3,0.014927005633369739,0,0,0,3,0,0,0
26424,3,0.014927005633369739,0,0,0,3,0,0,0
26425,3,0.014927005633369739,0,0,0,3,0,0,0
26426,3,0.014927005633369739,0,0,0,3,0,0,0
26427,3,0.014927005633369739,0,0,0,3,0,0,0
26428,3,0.014927005633369739,0,0,0,3,0,0,0
26429,3,0.014927005633369739,0,0,0,3,0,0,0
26430,3,0.014927005633369739,0,0,0,3,0,0,0
26431,3,0.014927005633369739,0,0,0,3,0,0,0
26432,3,0.014927005633369739,0,0,0,3,0,0,0
26433,3,0.014927005633369739,0,0,0,3,0,0,0
26434,3,0.014927005633369739,0,0,0,3,0,0,0
26435,3,0.014927005633369739,0,0,0,3,0,0,0
26436,3,0.014927005633369739,0,0,0,3,0,0,0
26437,3,0.014927005633369739,0,0,0,3,0,0,0
26438,3,0.014927005633369739,0,0,0,3,0,0,0
26439,3,0.014927005633369739,0,0,0,3,0,0,0
26440,3,0.014927005633369739,0,0,0,3,0,0,0
26441,3,0.014927005633369739,0,0,0,3,0,0,0
26442,3,0.014927005633369739,0,0,0,3,0,0,0
26443,3,0.014927005633369739,0,0,0,3,0,0,0
26444,3,0.014927005633369739,0,0,0,3,0,0,0
26445,3,0.014927005633369739,0,0,0,3,0,0,0
26446,3,0.014927005633369739,0,0,0,3,0,0,0
26447,3,0.014927005633369739,0,0,0,3,0,0,0
26448,3,0.014927005633369739,0,0,0,3,0,0,0
26449,3,0.014927005633369739,0,0,0,3,0,0,0
26450,3,0.014927005633369739,0,0,0,3,0,0,0
26451,3,0.014927005633369739,0,0,0,3,0,0,0
26452,3,0.014927005633369739,0,0,0,3,0,0,0
26453,3,0.014927005633369739,0,0,0,3,0,0,0
26454,3,0.014927005633369739,0,0,0,3,0,0,0
26455,3,0.014927005633369739,0,0,0,3,0,0,0
26456,3,0.014927005633369739,0,0,0,3,0,0,0
26457,3,0.014927005633369739,0,0,0,3,0,0,0
26458,3,0.014927005633369739,0,0,0,3,0,0,0
26459,3,0.014927005633369739,0,0,0,3,0,0,0
26460,3,0.014927005633369739,0,0,0,3,0,0,0
26461,3,0.014927005633369739,0,0,0,3,0,0,0
26462,3,0.014927005633369739,0,0,0,3,0,0,0
26463,3,0.014927005633369739,0,0,0,3,0,0,0
26464,3,0.014927005633369739,0,0,0,3,0,0,0
26465,3,0.014927005633369739,0,0,0,3,0,0,0
26466,3,0.014927005633369739,0,0,0,3,0,0,0
26467,3,0.014927005633369739,0,0,0,3,0,0,0
26468,3,0.014927005633369739,0,0,0,3,0,0,0
26469,3,0.014927005633369739,0,0,0,3,0,0,0
26470,3,0.014927005633369739,0,0,0,3,0,0,0
26471,3,0.014927005633369739,0,0,0,3,0,0,0
26472,3,0.014927005633369739,0,0,0,3,0,0,0
26473,3,0.014927005633369739,0,0,0,3,0,0,0
26474,3,0.014927005633369739,0,0,0,3,0,0,0
26475,3,0.014927005633369739,0,0,0,3,0,0,0
26476,3,0.014927005633369739,0,0,0,3,0,0,0
26477,3,0.014927005633369739,0,0,0,3,0,0,0
26478,3,0.014927005633369739,0,0,0,3,0,0,0
26479,3,0.014927005633369739,0,0,0,3,0,0,0
26480,3,0.014927005633369739,0,0,0,3,0,0,0
26481,3,0.014927005633369739,0,0,0,3,0,0,0
26482,3,0.014927005633369739,0,0,0,3,0,0,0
26483,3,0.014927005633369739,0,0,0,3,0,0,0
26484,3,0.014927005633369739,0,0,0,3,0,0,0
26485,3,0.014927005633369739,0,0,0,3,0,0,0
26486,3,0.014927005633369739,0,0,0,3,0,0,0
26487,3,0.014927005633369739,0,0,0,3,0,0,0
26488,3,0.014927005633369739,0,0,0,3,0,0,0
26489,3,0.014927005633369739,0,0,0,3,0,0,0
26490,3,0.014927005633369739,0,0,0,3,0,0,0
26491,3,0.014927005633369739,0,0,0,3,0,0,0
26492,3,0.014927005633369739,0,0,0,3,0,0,0
26493,3,0.014927005633369739,0,0,0,3,0,0,0
26494,3,0.014927005633369739,0,0,0,3,0,0,0
26495,3,0.014927005633369739,0,0,0,3,0,0,0
26496,3,0.014927005633369739,0,0,0,3,0,0,0
26497,3,0.014927005633369739,0,0,0,3,0,0,0
26498,3,0.014927005633369739,0,0,0,3,0,0,0
26499,3,0.014927005633369739,0,0,0,3,0,0,0
26500,3,0.014927005633369739,0,0,0,3,0,0,0
26501,3,0.014927005633369739,0,0,0,3,0,0,0
26502,3,0.014927005633369739,0,0,0,3,0,0,0
26503,3,0.014927005633369739,0,0,0,3,0,0,0
26504,3,0.014927005633369739,0,0,0,3,0,0,0
26505,3,0.014927005633369739,0,0,0,3,0,0,0
26506,3,0.014927005633369739,0,0,0,3,0,0,0
26507,3,0.014927005633369739,0,0,0,3,0,0,0
26508,3,0.014927005633369739,0,0,0,3,0,0,0
26509,3,0.014927005633369739,0,0,0,3,0,0,0
26510,3,0.014927005633369739,0,0,0,3,0,0,0
26511,3,0.014927005633369739,0,0,0,3,0,0,0
26512,3,0.014927005633369739,0,0,0,3,0,0,0
26513,3,0.014927005633369739,0,0,0,3,0,0,0
26514,3,0.014927005633369739,0,0,0,3,0,0,0
26515,3,0.014927005633369739,0,0,0,3,0,0,0
26516,3,0.014927005633369739,0,0,0,3,0,0,0
26517,3,0.014927005633369739,0,0,0,3,0,0,0
26518,3,0.014927005633369739,0,0,0,3,0,0,0
26519,3,0.014927005633369739,0,0,0,3,0,0,0
26520,3,0.014927005633369739,0,0,0,3,0,0,0
26521,3,0.014927005633369739,0,0,0,3,0,0,0
26522,3,0.014927005633369739,0,0,0,3,0,0,0
26523,3,0.014927005633369739,0,0,0,3,0,0,0
26524,3,0.014927005633369739,0,0,0,3,0,0,0
26525,3,0.014927005633369739,0,0,0,3,0,0,0
26526,3,0.014927005633369739,0,0,0,3,0,0,0
26527,3,0.014927005633369739,0,0,0,3,0,0,0
26528,3,0.014927005633369739,0,0,0,3,0,0,0
26529,3,0.014927005633369739,0,0,0,3,0,0,0
26530,3,0.014927005633369739,0,0,0,3,0,0,0
26531,3,0.014927005633369739,0,0,0,3,0,0,0
26532,3,0.014927005633369739,0,0,0,3,0,0,0
26533,3,0.014927005633369739,0,0,0,3,0,0,0
26534,3,0.014927005633369739,0,0,0,3,0,0,0
26535,3,0.014927005633369739,0,0,0,3,0,0,0
26536,3,0.014927005633369739,0,0,0,3,0,0,0
26537,3,0.014927005633369739,0,0,0,3,0,0,0
26538,3,0.014927005633369739,0,0,0,3,0,0,0
26539,3,0.014927005633369739,0,0,0,3,0,0,0
26540,3,0.014927005633369739,0,0,0,3,0,0,0
26541,3,0.014927005633369739,0,0,0,3,0,0,0
26542,3,0.014927005633369739,0,0,0,3,0,0,0
26543,3,0.014927005633369739,0,0,0,3,0,0,0
26544,3,0.014927005633369739,0,0,0,3,0,0,0
26545,3,0.014927005633369739,0,0,0,3,0,0,0
26546,3,0.014927005633369739,0,0,0,3,0,0,0
26547,3,0.014927005633369739,0,0,0,3,0,0,0
26548,3,0.014927005633369739,0,0,0,3,0,0,0
26549,3,0.014927005633369739,0,0,0,3,0,0,0
26550,3,0.014927005633369739,0,0,0,3,0,0,0
26551,3,0.014927005633369739,0,0,0,3,0,0,0
26552,3,0.014927005633369739,0,0,0,3,0,0,0
26553,3,0.014927005633369739,0,0,0,3,0,0,0
26554,3,0.014927005633369739,0,0,0,3,0,0,0
26555,3,0.014927005633369739,0,0,0,3,0,0,0
26556,3,0.014927005633369739,0,0,0,3,0,0,0
26557,3,0.014927005633369739,0,0,0,3,0,0,0
26558,3,0.014927005633369739,0,0,0,3,0,0,0
26559,3,0.014927005633369739,0,0,0,3,0,0,0
26560,3,0.014927005633369739,0,0,0,3,0,0,0
26561,3,0.014927005633369739,0,0,0,3,0,0,0
26562,3,0.014927005633369739,0,0,0,3,0,0,0
26563,3,0.014927005633369739,0,0,0,3,0,0,0
26564,3,0.014927005633369739,0,0,0,3,0,0,0
26565,3,0.014927005633369739,0,0,0,3,0,0,0
26566,3,0.014927005633369739,0,0,0,3,0,0,0
26567,3,0.014927005633369739,0,0,0,3,0,0,0
26568,3,0.014927005633369739,0,0,0,3,0,0,0
26569,3,0.014927005633369739,0,0,0,3,0,0,0
26570,3,0.014927005633369739,0,0,0,3,0,0,0
26571,3,0.014927005633369739,0,0,0,3,0,0,0
26572,3,0.014927005633369739,0,0,0,3,0,0,0
26573,3,0.014927005633369739,0,0,0,3,0,0,0
26574,3,0.014927005633369739,0,0,0,3,0,0,0
26575,3,0.014927005633369739,0,0,0,3,0,0,0
26576,3,0.014927005633369739,0,0,0,3,0,0,0
26577,3,0.014927005633369739,0,0,0,3,0,0,0
26578,3,0.014927005633369739,0,0,0,3,0,0,0
26579,3,0.014927005633369739,0,0,0,3,0,0,0
26580,3,0.014927005633369739,0,0,0,3,0,0,0
26581,3,0.014927005633369739,0,0,0,3,0,0,0
26582,3,0.014927005633369739,0,0,0,3,0,0,0
26583,3,0.014927005633369739,0,0,0,3,0,0,0
26584,3,0.014927005633369739,0,0,0,3,0,0,0
26585,3,0.014927005633369739,0,0,0,3,0,0,0
26586,3,0.014927005633369739,0,0,0,3,0,0,0
26587,3,0.014927005633369739,0,0,0,3,0,0,0
26588,3,0.014927005633369739,0,0,0,3,0,0,0
26589,3,0.014927005633369739,0,0,0,3,0,0,0
26590,3,0.014927005633369739,0,0,0,3,0,0,0
26591,3,0.014927005633369739,0,0,0,3,0,0,0
26592,3,0.014927005633369739,0,0,0,3,0,0,0
26593,3,0.014927005633369739,0,0,0,3,0,0,0
26594,3,0.014927005633369739,0,0,0,3,0,0,0
26595,3,0.014927005633369739,0,0,0,3,0,0,0
26596,3,0.014927005633369739,0,0,0,3,0,0,0
26597,3,0.014927005633369739,0,0,0,3,0,0,0
26598,3,0.014927005633369739,0,0,0,3,0,0,0
26599,3,0.014927005633369739,0,0,0,3,0,0,0
26600,3,0.014927005633369739,0,0,0,3,0,0,0
26601,3,0.014927005633369739,0,0,0,3,0,0,0
26602,3,0.014927005633369739,0,0,0,3,0,0,0
26603,3,0.014927005633369739,0,0,0,3,0,0,0
26604,3,0.014927005633369739,0,0,0,3,0,0,0
26605,3,0.014927005633369739,0,0,0,3,0,0,0
26606,3,0.014927005633369739,0,0,0,3,0,0,0
26607,3,0.014927005633369739,0,0,0,3,0,0,0
26608,3,0.014927005633369739,0,0,0,3,0,0,0
26609,3,0.014927005633369739,0,0,0,3,0,0,0
26610,3,0.014927005633369739,0,0,0,3,0,0,0
26611,3,0.014927005633369739,0,0,0,3,0,0,0
26612,3,0.014927005633369739,0,0,0,3,0,0,0
26613,3,0.014927005633369739,0,0,0,3,0,0,0
26614,3,0.014927005633369739,0,0,0,3,0,0,0
26615,3,0.014927005633369739,0,0,0,3,0,0,0
26616,3,0.014927005633369739,0,0,0,3,0,0,0
26617,3,0.014927005633369739,0,0,0,3,0,0,0
26618,3,0.014927005633369739,0,0,0,3,0,0,0
26619,3,0.014927005633369739,0,0,0,3,0,0,0
26620,3,0.014927005633369739,0,0,0,3,0,0,0
26621,3,0.014927005633369739,0,0,0,3,0,0,0
26622,3,0.014927005633369739,0,0,0,3,0,0,0
26623,3,0.014927005633369739,0,0,0,3,0,0,0
26624,3,0.014927005633369739,0,0,0,3,0,0,0
26625,3,0.014927005633369739,0,0,0,3,0,0,0
26626,3,0.014927005633369739,0,0,0,3,0,0,0
26627,3,0.014927005633369739,0,0,0,3,0,0,0
26628,3,0.014927005633369739,0,0,0,3,0,0,0
26629,3,0.014927005633369739,0,0,0,3,0,0,0
26630,3,0.014927005633369739,0,0,0,3,0,0,0
26631,3,0.014927005633369739,0,0,0,3,0,0,0
26632,3,0.014927005633369739,0,0,0,3,0,0,0
26633,3,0.014927005633369739,0,0,0,3,0,0,0
26634,3,0.014927005633369739,0,0,0,3,0,0,0
26635,3,0.014927005633369739,0,0,0,3,0,0,0
26636,3,0.014927005633369739,0,0,0,3,0,0,0
26637,3,0.014927005633369739,0,0,0,3,0,0,0
26638,3,0.014927005633369739,0,0,0,3,0,0,0
26639,3,0.014927005633369739,0,0,0,3,0,0,0
26640,3,0.014927005633369739,0,0,0,3,0,0,0
26641,3,0.014927005633369739,0,0,0,3,0,0,0
26642,3,0.014927005633369739,0,0,0,3,0,0,0
26643,3,0.014927005633369739,0,0,0,3,0,0,0
26644,3,0.014927005633369739,0,0,0,3,0,0,0
26645,3,0.014927005633369739,0,0,0,3,0,0,0
26646,3,0.014927005633369739,0,0,0,3,0,0,0
26647,3,0.014927005633369739,0,0,0,3,0,0,0
26648,3,0.014927005633369739,0,0,0,3,0,0,0
26649,3,0.014927005633369739,0,0,0,3,0,0,0
26650,3,0.014927005633369739,0,0,0,3,0,0,0
26651,3,0.014927005633369739,0,0,0,3,0,0,0
26652,3,0.014927005633369739,0,0,0,3,0,0,0
26653,3,0.014927005633369739,0,0,0,3,0,0,0
26654,3,0.014927005633369739,0,0,0,3,0,0,0
26655,3,0.014927005633369739,0,0,0,3,0,0,0
26656,3,0.014927005633369739,0,0,0,3,0,0,0
26657,3,0.014927005633369739,0,0,0,3,0,0,0
26658,3,0.014927005633369739,0,0,0,3,0,0,0
26659,3,0.014927005633369739,0,0,0,3,0,0,0
26660,3,0.014927005633369739,0,0,0,3,0,0,0
26661,3,0.014927005633369739,0,0,0,3,0,0,0
26662,3,0.014927005633369739,0,0,0,3,0,0,0
26663,3,0.014927005633369739,0,0,0,3,0,0,0
26664,3,0.014927005633369739,0,0,0,3,0,0,0
26665,3,0.014927005633369739,0,0,0,3,0,0,0
26666,3,0.014927005633369739,0,0,0,3,0,0,0
26667,3,0.014927005633369739,0,0,0,3,0,0,0
26668,3,0.014927005633369739,0,0,0,3,0,0,0
26669,3,0.014927005633369739,0,0,0,3,0,0,0
26670,3,0.014927005633369739,0,0,0,3,0,0,0
26671,3,0.014927005633369739,0,0,0,3,0,0,0
26672,3,0.014927005633369739,0,0,0,3,0,0,0
26673,3,0.014927005633369739,0,0,0,3,0,0,0
